kiln_temperature,mill_vibration,motor_current,feed_rate,gas_pressure,negative_mill_vibration,negative_gas_pressure_reading,anomaly
1429.24,0.71,136.0,253.14,5.85,0,0,0
1563.53,2.76,124.21,241.65,4.58,0,0,0
1459.09,3.05,136.19,333.02,5.28,0,0,0
1462.41,3.4,130.4,236.64,3.76,0,0,0
1427.03,3.81,108.07,286.71,5.53,0,0,0
1407.51,2.81,109.01,224.74,4.37,0,0,0
1491.52,2.02,128.92,218.05,5.72,0,0,0
1407.2,2.65,119.62,229.97,4.12,0,0,0
1453.58,2.82,105.64,287.66,6.49,0,0,0
1426.12,2.69,121.61,224.64,6.7,0,0,0
1473.95,2.12,123.09,332.58,3.93,0,0,0
1466.68,3.47,132.49,231.15,4.17,0,0,0
1501.88,2.19,115.87,254.01,3.87,0,0,0
1424.5,2.4,109.4,263.22,4.75,0,0,0
1436.51,1.83,117.19,289.0,4.32,0,0,0
1401.06,3.24,112.57,272.37,5.01,0,0,0
1427.79,4.26,129.83,292.3,4.23,0,0,0
1468.87,3.46,111.86,213.74,6.81,0,0,0
1403.89,1.85,114.74,240.15,6.15,0,0,0
1493.48,1.25,110.3,225.9,5.26,0,0,0
1517.78,2.74,115.96,261.67,5.83,0,0,0
1470.67,2.89,155.87,273.4,3.99,0,0,0
1543.84,1.96,127.79,229.38,5.02,0,0,0
1411.31,2.06,130.63,227.85,3.71,0,0,0
1387.77,0.98,115.02,199.17,5.69,0,0,0
1361.06,2.41,102.54,211.74,4.68,0,0,0
1992.74,6.15,91.03,182.73,5.62,0,0,1
1482.72,1.95,112.94,194.55,6.15,0,0,0
1447.22,4.33,129.37,264.88,4.94,0,0,0
1464.0,3.03,102.9,255.93,6.06,0,0,0
1572.29,2.68,112.89,219.28,3.68,0,0,0
1456.46,2.1,152.13,232.65,3.42,0,0,0
1455.47,3.28,135.62,285.22,6.44,0,0,0
1486.29,2.28,107.46,278.24,3.83,0,0,0
1474.05,1.63,114.7,260.22,6.65,0,0,0
1461.19,3.8,111.44,243.95,4.6,0,0,0
1473.57,4.14,137.28,247.68,4.99,0,0,0
1544.1,3.23,107.75,302.8,7.55,0,0,0
1517.27,3.04,104.14,207.14,5.26,0,0,0
1529.66,1.73,111.12,251.55,5.87,0,0,0
1424.44,3.68,138.18,204.74,6.1,0,0,0
1400.52,4.41,125.65,295.07,4.65,0,0,0
1443.71,1.69,108.62,249.07,4.22,0,0,0
1452.79,2.43,137.97,320.97,4.92,0,0,0
1504.71,1.78,115.69,271.09,4.32,0,0,0
1365.38,2.22,118.38,297.3,5.11,0,0,0
1526.48,2.36,173.84,262.44,4.72,0,0,0
1442.1,3.54,145.45,263.26,5.21,0,0,0
1428.66,1.36,123.55,210.64,5.52,0,0,0
1399.39,3.08,126.16,282.33,2.85,0,0,0
1367.26,3.11,120.3,223.53,5.69,0,0,0
1491.16,1.77,123.25,288.29,2.74,0,0,0
1453.67,2.52,91.06,311.09,3.67,0,0,0
1385.5,2.04,114.02,268.76,4.62,0,0,0
1385.25,2.6,126.49,281.56,6.18,0,0,0
1433.21,3.98,110.17,255.57,5.12,0,0,0
1533.45,1.8,105.83,250.77,3.17,0,0,0
1437.02,2.74,133.68,271.97,4.12,0,0,0
1374.84,1.76,88.89,258.93,3.89,0,0,0
1437.71,3.08,120.15,285.62,5.41,0,0,0
1877.16,8.73,90.45,270.36,4.36,0,0,0
1315.16,2.98,139.29,275.24,6.49,0,0,0
1447.29,2.08,114.84,208.64,5.7,0,0,0
1438.45,1.59,106.73,250.27,5.34,0,0,0
1484.81,1.23,126.55,294.14,5.87,0,0,0
1542.45,2.51,139.15,286.39,5.47,0,0,0
1506.33,2.93,106.56,225.99,6.19,0,0,0
1436.56,2.82,98.52,259.57,4.99,0,0,0
1394.67,3.09,114.28,223.83,4.62,0,0,0
1578.67,2.07,127.03,193.26,5.84,0,0,0
1452.96,2.42,112.14,244.62,3.91,0,0,0
1450.7,0.62,138.73,318.79,5.54,0,0,0
1448.79,2.39,122.63,232.59,5.58,0,0,0
1459.9,3.89,114.57,245.0,3.56,0,0,0
1442.78,2.65,113.63,259.51,4.85,0,0,0
1421.32,4.1,130.86,310.29,4.72,0,0,0
1422.66,2.85,108.63,247.91,5.47,0,0,0
1448.36,3.3,99.78,296.73,6.18,0,0,0
1414.36,3.17,123.54,241.33,5.05,0,0,0
1455.32,2.76,105.54,270.75,4.06,0,0,0
1437.25,3.18,94.6,288.94,4.01,0,0,0
1525.2,2.09,124.89,297.71,4.97,0,0,0
1317.45,3.57,113.45,236.73,5.6,0,0,0
1504.58,3.75,116.97,271.65,4.09,0,0,0
1512.3,2.82,130.95,213.66,4.04,0,0,0
1346.33,2.21,122.13,272.41,3.93,0,0,0
1872.59,4.86,91.29,281.98,4.76,0,0,0
1431.43,2.81,92.18,239.64,4.88,0,0,0
1379.62,2.48,127.13,284.96,4.15,0,0,0
1411.11,1.98,130.19,262.29,4.95,0,0,0
1394.47,1.71,125.76,217.06,6.53,0,0,0
1537.61,1.66,127.76,180.37,6.09,0,0,0
1496.78,2.55,116.87,295.54,5.56,0,0,0
1513.58,2.89,138.05,242.41,4.39,0,0,0
1486.08,2.92,121.22,189.82,4.35,0,0,0
1393.55,5.07,111.74,203.41,4.27,0,0,0
1423.77,3.08,139.57,229.91,5.7,0,0,0
1474.47,3.39,122.35,287.63,5.17,0,0,0
1388.89,2.5,118.07,272.06,4.17,0,0,0
1485.65,1.39,110.75,241.36,6.11,0,0,0
1437.98,2.16,131.35,250.7,5.49,0,0,0
1431.26,3.93,129.96,273.1,5.15,0,0,0
1485.55,1.84,111.54,235.2,6.67,0,0,0
1431.95,2.54,140.89,203.32,4.65,0,0,0
1507.97,3.74,123.42,277.76,3.01,0,0,0
1395.95,2.94,124.54,227.69,6.08,0,0,0
1480.8,2.99,110.34,290.33,6.09,0,0,0
1933.74,7.54,95.34,229.02,4.5,0,0,0
1434.52,0.71,102.05,273.8,3.51,0,0,0
1466.31,2.19,114.45,305.93,4.89,0,0,0
1387.44,2.48,113.0,306.07,2.6,0,0,0
1496.2,2.64,112.68,285.95,4.31,0,0,0
1440.75,1.96,156.16,197.97,5.04,0,0,0
1423.86,1.37,108.22,234.49,3.92,0,0,0
1502.45,3.11,92.87,261.28,5.09,0,0,0
1414.78,2.24,126.97,207.8,3.0,0,0,0
1379.58,2.49,135.88,199.57,6.39,0,0,0
1372.17,1.11,113.27,264.07,4.77,0,0,0
1385.98,3.07,103.32,271.66,4.42,0,0,0
1537.74,2.75,123.83,214.71,4.36,0,0,0
1345.9,2.17,98.55,219.49,3.66,0,0,0
1534.82,2.07,143.43,308.57,4.88,0,0,0
1460.55,2.35,145.52,205.32,6.45,0,0,0
1445.16,2.79,110.04,272.52,7.12,0,0,0
1422.75,2.78,133.15,222.54,3.34,0,0,0
1469.96,2.95,132.82,266.14,5.99,0,0,0
1448.12,3.16,126.13,277.65,4.37,0,0,0
1505.17,2.59,83.19,241.37,4.68,0,0,0
1455.71,3.88,106.88,250.35,3.49,0,0,0
1904.8,9.59,117.57,178.42,3.51,0,0,1
1431.82,1.91,123.81,192.49,5.66,0,0,0
1891.26,8.76,120.11,262.82,4.32,0,0,0
1465.39,2.93,123.47,262.82,5.03,0,0,0
1364.49,3.11,99.23,256.42,5.48,0,0,0
1382.59,2.16,113.71,211.71,4.22,0,0,0
1487.16,0.94,131.28,198.26,4.59,0,0,0
1458.54,3.66,99.79,220.58,6.31,0,0,0
1440.8,2.42,101.73,101.3,4.72,0,0,0
1450.92,0.82,123.63,292.26,2.67,0,0,0
1467.38,2.28,116.84,226.34,4.26,0,0,0
1423.01,3.09,96.81,210.98,5.04,0,0,0
1411.08,1.64,115.57,275.24,3.36,0,0,0
1459.79,1.63,108.8,284.47,3.85,0,0,0
1401.08,2.3,127.22,265.65,5.68,0,0,0
1470.41,2.58,107.54,259.24,4.62,0,0,0
1501.46,2.21,100.46,248.17,5.37,0,0,0
1473.63,3.15,136.13,175.88,3.67,0,0,0
1959.2,4.16,99.38,254.03,3.3,0,0,0
1533.27,3.45,127.38,244.77,5.96,0,0,0
1500.72,2.35,108.68,238.34,5.09,0,0,0
1357.96,1.77,119.05,222.52,5.19,0,0,0
1386.02,2.35,94.07,198.59,7.26,0,0,0
1418.76,1.44,121.48,202.04,4.76,0,0,0
1475.88,2.94,107.6,256.64,6.1,0,0,0
1413.71,2.04,149.24,258.87,4.15,0,0,0
1459.34,2.25,123.17,285.2,5.6,0,0,0
1412.23,2.03,114.43,310.52,4.72,0,0,0
1379.67,2.3,125.81,263.82,4.51,0,0,0
1403.84,2.03,134.33,239.9,4.52,0,0,0
1382.42,2.62,137.0,189.22,5.02,0,0,0
1401.21,2.28,122.83,236.26,4.76,0,0,0
1502.68,2.39,122.47,254.78,4.42,0,0,0
1402.53,1.86,98.32,243.73,5.35,0,0,0
1581.62,3.0,100.56,222.91,3.87,0,0,0
1474.67,2.18,107.33,205.36,5.71,0,0,0
1459.24,2.26,107.42,305.46,5.87,0,0,0
1407.08,2.65,120.85,257.61,5.11,0,0,0
1485.02,4.07,117.01,243.47,5.8,0,0,0
1421.22,3.17,83.62,210.21,4.9,0,0,0
1456.1,1.96,114.78,275.91,4.86,0,0,0
1578.0,1.5,126.12,312.38,4.93,0,0,0
1507.46,2.03,108.44,236.32,5.04,0,0,0
1414.84,2.32,111.87,270.7,4.13,0,0,0
1448.25,2.35,94.01,261.83,3.92,0,0,0
1538.54,2.41,109.19,240.17,5.41,0,0,0
1540.62,2.12,126.38,248.45,5.93,0,0,0
1485.39,0.79,145.11,294.2,5.1,0,0,0
1421.88,2.65,109.78,249.2,5.29,0,0,0
1936.31,9.48,101.02,318.3,4.53,0,0,1
1498.63,1.75,124.06,327.1,5.06,0,0,0
1371.49,2.75,124.55,250.54,4.79,0,0,0
1413.64,2.6,131.84,194.62,5.14,0,0,0
1437.62,2.65,128.56,252.02,5.18,0,0,0
1446.28,3.09,95.17,203.44,5.78,0,0,0
1481.03,2.93,101.32,195.76,6.85,0,0,0
1458.89,1.24,124.07,195.87,5.2,0,0,0
1383.23,3.54,92.13,214.5,3.63,0,0,0
1469.01,2.94,108.65,278.83,4.65,0,0,0
1480.53,1.71,102.75,247.14,6.04,0,0,0
1477.99,1.07,97.38,258.91,6.18,0,0,0
1504.04,1.53,96.32,310.08,4.9,0,0,0
1491.7,3.5,110.84,317.96,5.79,0,0,0
1924.99,7.63,113.79,320.94,5.64,0,0,0
1446.49,3.13,110.54,253.64,4.49,0,0,0
1366.95,4.12,113.6,205.63,3.81,0,0,0
1471.48,1.58,112.05,207.9,5.16,0,0,0
1460.38,1.54,104.88,213.77,6.34,0,0,0
1463.58,2.49,117.68,122.83,6.18,0,0,0
1386.16,2.74,118.24,263.33,5.32,0,0,0
1395.95,3.11,103.13,265.71,4.61,0,0,0
1502.66,1.76,79.81,251.92,4.25,0,0,0
1448.02,1.97,123.56,309.87,2.45,0,0,0
1484.08,3.6,119.48,231.54,5.46,0,0,0
1451.42,2.82,108.17,227.08,5.73,0,0,0
1451.49,2.75,148.4,284.73,3.66,0,0,0
1496.91,2.14,112.25,231.03,5.78,0,0,0
1424.2,3.55,109.99,333.0,3.63,0,0,0
1454.81,3.35,139.04,235.68,5.74,0,0,0
1426.89,2.48,112.86,177.57,4.64,0,0,0
1428.28,1.17,141.33,225.43,7.89,0,0,0
1434.54,3.25,111.27,258.1,4.94,0,0,0
1461.11,2.93,114.79,285.52,5.62,0,0,0
1426.06,2.57,132.57,182.8,4.84,0,0,0
1512.79,3.44,108.91,239.12,5.96,0,0,0
1836.53,9.06,97.84,221.71,6.47,0,0,1
1440.66,2.26,146.21,274.12,4.5,0,0,0
1428.01,3.3,129.59,225.39,5.11,0,0,0
1522.35,2.68,120.6,296.1,3.93,0,0,0
1459.83,3.24,124.25,210.26,6.93,0,0,0
1501.59,2.61,151.72,229.09,5.29,0,0,0
1375.72,2.95,125.4,246.24,4.77,0,0,0
1463.35,3.68,120.99,275.72,7.0,0,0,0
1494.48,3.62,122.37,204.87,6.23,0,0,0
1454.11,2.07,106.43,292.47,4.77,0,0,0
1503.27,3.24,115.79,175.69,4.14,0,0,0
1424.14,2.01,123.59,245.74,4.66,0,0,0
1987.08,9.92,113.79,283.33,4.88,0,0,1
1564.94,2.39,105.86,267.46,5.19,0,0,0
1431.86,1.29,140.25,288.86,4.86,0,0,0
1427.72,2.73,123.76,169.52,5.01,0,0,0
1522.67,3.34,133.25,224.67,4.19,0,0,0
1528.98,2.98,101.15,235.18,5.26,0,0,0
1423.86,1.81,117.25,171.89,3.63,0,0,0
1428.99,2.72,103.4,234.96,5.94,0,0,0
1435.91,2.39,105.16,322.96,4.19,0,0,0
1382.78,3.15,127.91,230.58,4.61,0,0,0
1404.07,3.33,110.57,279.85,7.09,0,0,0
1399.79,1.46,107.59,279.86,4.7,0,0,0
1844.81,8.16,116.25,245.32,6.3,0,0,0
1448.27,1.78,102.08,243.82,2.75,0,0,0
1461.71,2.66,159.72,231.64,4.86,0,0,0
1527.53,1.39,116.9,269.12,4.13,0,0,0
1829.75,7.76,90.68,259.22,4.86,0,0,0
1499.22,2.73,115.85,232.55,3.27,0,0,0
1439.3,0.67,116.63,215.87,5.54,0,0,0
1447.53,2.29,100.67,227.6,5.67,0,0,0
1483.74,1.3,129.3,301.59,4.76,0,0,0
1393.86,3.16,119.95,211.23,4.69,0,0,0
1469.12,0.95,125.46,214.25,5.06,0,0,0
1458.32,2.22,135.18,227.9,3.26,0,0,0
1474.62,3.55,107.91,227.44,5.34,0,0,0
1464.46,1.66,119.54,261.81,4.12,0,0,0
1572.77,1.91,117.96,222.33,5.48,0,0,0
1853.31,7.72,110.88,280.58,5.83,0,0,0
1860.29,8.05,112.59,297.26,5.08,0,0,0
1418.84,0.64,105.87,250.88,4.88,0,0,0
1858.69,7.25,114.88,212.84,5.46,0,0,0
1418.13,3.05,124.01,258.67,5.66,0,0,0
1509.45,4.22,121.67,291.47,5.59,0,0,0
1521.03,1.89,115.86,243.89,4.86,0,0,0
1421.46,2.26,131.6,237.27,3.36,0,0,0
1473.57,1.85,131.15,212.92,4.77,0,0,0
1422.39,3.69,100.63,223.1,5.17,0,0,0
1481.65,2.47,144.37,240.26,5.78,0,0,0
1460.15,2.68,129.28,295.89,3.94,0,0,0
1374.21,2.93,114.05,157.37,4.73,0,0,0
1527.38,1.13,128.34,255.81,4.32,0,0,0
1539.79,2.72,117.21,272.41,3.2,0,0,0
1419.36,2.0,127.36,251.32,5.76,0,0,0
1430.61,1.8,141.95,334.67,3.93,0,0,0
1464.29,2.87,119.0,254.35,5.71,0,0,0
1466.72,3.4,135.72,234.19,5.29,0,0,0
1482.93,2.5,115.98,204.92,6.83,0,0,0
1550.51,3.73,135.44,255.21,5.85,0,0,0
1441.15,2.31,126.66,193.92,5.4,0,0,0
1410.09,1.12,125.09,187.31,5.83,0,0,0
1381.03,1.57,124.8,237.81,5.63,0,0,0
1413.45,3.72,112.63,295.93,4.43,0,0,0
1448.34,3.93,124.45,246.85,3.86,0,0,0
1539.73,2.79,110.37,315.79,5.09,0,0,0
1424.12,2.01,127.63,227.32,5.1,0,0,0
1461.19,2.25,117.12,231.6,4.18,0,0,0
1449.18,2.47,114.41,229.0,4.92,0,0,0
1509.42,2.51,134.64,243.14,4.81,0,0,0
1576.35,2.95,112.84,282.81,3.69,0,0,0
1423.46,2.77,111.53,180.33,4.78,0,0,0
1425.53,1.55,144.01,297.81,5.64,0,0,0
1502.21,1.6,144.35,291.39,6.51,0,0,0
1484.09,2.93,107.24,236.25,4.17,0,0,0
1542.34,2.18,138.29,257.5,4.01,0,0,0
1479.2,2.44,126.2,254.17,5.22,0,0,0
1432.04,2.51,107.41,278.71,5.67,0,0,0
1479.53,2.07,116.7,289.51,5.5,0,0,0
1505.44,2.61,110.26,235.58,6.22,0,0,0
1948.6,9.66,110.57,256.54,4.37,0,0,0
1475.36,2.4,104.5,231.44,5.1,0,0,0
1503.33,3.6,117.05,271.83,3.79,0,0,0
1508.46,3.75,108.69,265.84,6.38,0,0,0
1519.11,1.82,113.97,318.32,6.16,0,0,0
1482.44,2.83,107.64,237.65,4.17,0,0,0
1441.64,2.31,98.86,246.2,4.29,0,0,0
1510.33,2.47,125.99,228.13,5.02,0,0,0
1409.15,0.79,115.96,269.57,5.27,0,0,0
1468.43,3.12,108.57,247.13,3.83,0,0,0
1451.44,2.68,117.7,296.79,5.39,0,0,0
1513.92,3.27,100.92,289.47,6.18,0,0,0
1459.55,1.94,111.83,222.55,4.61,0,0,0
1452.32,0.27,129.66,298.31,4.54,0,0,0
1382.01,2.11,114.45,295.17,4.99,0,0,0
1487.31,1.53,111.91,256.35,4.78,0,0,0
1482.27,2.51,130.28,302.95,6.0,0,0,0
1558.16,3.65,79.46,217.39,3.87,0,0,0
1434.61,2.74,123.76,285.03,5.78,0,0,0
1460.96,2.29,136.56,266.3,5.72,0,0,0
1462.47,3.39,140.53,254.33,3.99,0,0,0
1528.87,3.85,120.2,242.32,6.34,0,0,0
1445.24,2.86,125.97,273.19,5.91,0,0,0
1463.95,1.98,135.61,270.43,4.47,0,0,0
1480.39,2.6,104.52,255.33,3.6,0,0,0
1459.33,2.63,142.4,292.61,6.37,0,0,0
1427.68,2.35,136.05,282.38,5.41,0,0,0
1459.7,3.53,104.65,218.79,5.19,0,0,0
1503.68,3.18,128.94,314.15,3.76,0,0,0
1398.67,1.58,102.4,215.95,4.55,0,0,0
1456.65,1.49,133.8,256.06,5.93,0,0,0
1414.99,2.07,118.5,186.66,6.44,0,0,0
1509.75,1.7,124.44,327.56,4.18,0,0,0
1373.84,2.13,138.14,257.9,4.07,0,0,0
1422.05,2.5,120.21,269.86,4.64,0,0,0
1468.86,2.36,104.73,268.44,5.7,0,0,0
1528.28,2.64,159.98,275.76,6.42,0,0,0
1446.71,2.23,127.05,224.11,6.32,0,0,0
1422.24,1.38,131.11,260.2,3.31,0,0,0
1544.06,1.73,129.79,226.65,5.9,0,0,0
1377.6,1.66,137.67,280.97,3.79,0,0,0
1340.06,1.86,129.31,192.54,4.35,0,0,0
1472.0,2.82,127.0,290.7,5.46,0,0,0
1424.9,2.18,119.02,321.25,4.91,0,0,0
1398.94,1.76,144.2,228.06,4.0,0,0,0
1485.42,2.43,129.0,209.99,3.31,0,0,0
1462.19,2.73,102.52,204.75,5.97,0,0,0
1421.8,2.71,132.31,205.09,3.23,0,0,0
1385.98,4.42,125.52,243.93,4.84,0,0,0
1493.62,2.02,119.25,212.0,5.66,0,0,0
1482.51,2.8,127.81,267.0,4.58,0,0,0
1445.04,3.35,94.84,253.88,2.78,0,0,0
1542.33,3.75,110.62,290.36,3.02,0,0,0
1396.5,2.3,136.37,316.48,5.03,0,0,0
1373.72,1.06,124.7,258.56,5.91,0,0,0
1415.4,2.25,121.7,191.78,5.85,0,0,0
1447.72,2.78,124.35,313.05,5.13,0,0,0
1462.17,4.61,116.85,220.36,5.48,0,0,0
1437.94,1.39,118.49,281.39,3.68,0,0,0
1467.6,2.46,126.21,209.89,5.88,0,0,0
1387.42,1.96,107.17,247.47,3.78,0,0,0
1522.19,3.23,102.25,267.37,2.79,0,0,0
1889.62,6.35,125.97,273.18,4.45,0,0,0
1505.86,1.27,103.25,181.55,5.76,0,0,0
1467.14,0.85,138.08,225.0,4.39,0,0,0
1472.84,2.71,102.38,241.25,7.39,0,0,0
1478.49,2.56,134.46,232.62,5.38,0,0,0
1472.39,2.92,118.84,236.47,5.17,0,0,0
1482.14,2.61,118.09,257.54,4.15,0,0,0
1516.46,2.75,117.81,232.66,5.35,0,0,0
1459.83,2.87,93.59,189.24,3.34,0,0,0
1485.45,1.83,113.14,285.67,4.12,0,0,0
1445.51,2.5,125.32,269.56,4.07,0,0,0
1522.01,2.91,127.35,237.3,5.24,0,0,0
1416.18,1.74,102.72,183.82,6.27,0,0,0
1540.05,1.09,108.37,175.08,5.17,0,0,0
1447.99,2.78,104.07,266.85,5.4,0,0,0
1378.46,2.35,113.58,277.82,6.07,0,0,0
1456.41,3.57,114.6,240.25,5.94,0,0,0
1415.95,3.03,140.56,312.46,4.45,0,0,0
1492.03,2.25,109.56,187.22,5.36,0,0,0
1417.37,1.42,134.53,201.07,6.34,0,0,0
1427.69,3.58,132.72,262.35,5.65,0,0,0
1355.52,3.13,122.16,219.49,5.13,0,0,0
1427.38,3.53,124.31,386.35,6.08,0,0,0
1328.81,3.27,107.01,247.32,3.79,0,0,0
1370.8,1.52,128.39,240.42,2.89,0,0,0
1488.02,2.87,64.2,256.36,5.23,0,0,0
1489.29,3.26,121.5,212.85,2.68,0,0,0
1471.27,2.59,122.5,222.08,5.6,0,0,0
1401.65,2.24,105.27,259.03,7.13,0,0,0
1447.61,2.13,134.05,244.16,5.87,0,0,0
1449.82,1.89,126.41,222.13,5.96,0,0,0
1392.08,2.41,116.33,232.92,4.02,0,0,0
1525.17,1.5,98.03,239.48,5.1,0,0,0
1493.87,1.04,112.62,200.71,4.74,0,0,0
1438.95,2.06,123.14,183.48,4.13,0,0,0
1451.34,2.03,114.68,264.34,5.3,0,0,0
1460.42,4.29,139.58,245.77,3.86,0,0,0
1347.91,3.59,98.67,254.75,6.19,0,0,0
1437.64,2.34,123.45,251.45,4.28,0,0,0
1415.9,2.48,98.06,271.13,4.09,0,0,0
1399.92,3.34,122.92,255.26,4.33,0,0,0
1876.61,7.88,113.73,264.2,4.0,0,0,0
1539.88,2.35,135.27,348.63,5.34,0,0,0
1482.04,2.3,113.41,323.79,6.61,0,0,0
1421.44,2.38,128.59,259.1,4.48,0,0,0
1478.63,1.61,120.53,232.07,6.53,0,0,0
1519.97,3.42,120.24,243.36,6.56,0,0,0
1496.23,2.29,140.39,274.95,5.62,0,0,0
1452.98,3.51,137.78,242.14,3.91,0,0,0
1417.65,3.36,126.71,183.74,6.78,0,0,0
1484.91,2.88,109.24,265.1,5.3,0,0,0
1469.67,3.49,112.61,301.2,6.33,0,0,0
1494.76,2.33,122.83,237.91,4.94,0,0,0
1481.76,2.06,109.53,245.24,6.06,0,0,0
1502.48,1.98,148.88,314.89,3.44,0,0,0
1423.24,2.56,103.32,217.43,6.08,0,0,0
1515.87,3.06,146.75,214.53,5.32,0,0,0
1459.88,2.81,107.22,344.2,5.02,0,0,0
1553.76,4.03,118.1,180.19,3.61,0,0,0
1415.54,2.9,113.81,256.24,5.23,0,0,0
1536.8,2.06,121.72,293.76,5.74,0,0,0
1459.9,2.63,101.41,263.8,5.96,0,0,0
1417.43,3.22,154.62,201.4,5.19,0,0,0
1425.81,2.12,88.3,301.33,4.96,0,0,0
1433.98,1.99,93.68,270.22,4.89,0,0,0
1471.21,3.42,115.98,305.89,5.63,0,0,0
1476.14,3.12,119.84,203.25,6.02,0,0,0
1448.78,2.09,144.07,116.44,6.49,0,0,0
1557.11,2.27,118.27,186.14,6.54,0,0,0
2007.87,8.66,118.2,279.34,5.07,0,0,1
1471.82,3.09,132.38,277.57,6.08,0,0,0
1451.9,3.33,99.28,293.9,4.26,0,0,0
1456.0,2.64,119.04,222.67,5.34,0,0,0
1480.68,1.54,106.96,245.37,5.22,0,0,0
1398.86,3.66,95.25,228.56,6.99,0,0,0
1437.13,3.45,115.14,238.95,3.7,0,0,0
1366.57,3.28,105.6,195.66,5.02,0,0,0
1469.96,3.59,146.61,260.18,4.51,0,0,0
1482.36,3.16,139.89,287.94,5.48,0,0,0
1425.84,2.59,101.76,305.29,4.47,0,0,0
1528.7,1.62,124.14,218.6,4.35,0,0,0
1388.71,1.88,134.65,253.66,4.61,0,0,0
1376.78,2.19,126.03,241.74,5.95,0,0,0
1461.22,3.12,102.68,242.58,6.17,0,0,0
1502.35,3.77,131.84,224.0,4.26,0,0,0
1534.2,3.61,109.84,264.45,4.94,0,0,0
1427.06,2.14,113.74,220.91,5.13,0,0,0
1503.93,2.4,123.91,269.64,5.35,0,0,0
1448.07,1.42,122.27,201.79,6.58,0,0,0
1441.37,3.83,112.41,271.99,4.09,0,0,0
1494.18,1.34,128.72,200.26,3.19,0,0,0
1482.62,2.36,135.87,288.63,5.19,0,0,0
1371.18,3.61,128.89,220.53,4.09,0,0,0
1523.83,2.81,134.95,125.95,4.61,0,0,0
1519.0,2.95,141.14,264.38,3.61,0,0,0
1418.72,2.7,108.86,283.8,5.1,0,0,0
1469.79,1.11,124.25,224.18,5.64,0,0,0
1474.7,2.86,113.46,233.38,6.23,0,0,0
1463.03,2.99,113.32,242.32,3.8,0,0,0
1422.48,2.05,108.87,219.72,3.16,0,0,0
1416.42,3.1,129.44,182.47,3.84,0,0,0
1448.72,2.13,111.58,275.74,5.02,0,0,0
1508.64,3.6,103.87,250.67,5.6,0,0,0
1477.18,2.47,124.08,235.11,3.34,0,0,0
1431.47,2.95,99.29,283.67,4.22,0,0,0
1488.58,2.74,108.58,205.59,5.97,0,0,0
1307.57,3.08,117.21,268.33,3.54,0,0,0
1507.44,2.59,117.79,263.11,4.49,0,0,0
1363.01,3.07,96.73,234.62,5.8,0,0,0
1431.88,3.07,112.52,277.57,5.28,0,0,0
1394.02,1.52,144.0,298.88,4.59,0,0,0
1385.27,3.02,113.49,263.97,4.04,0,0,0
1508.04,2.14,113.65,250.85,4.8,0,0,0
1426.61,2.37,123.8,260.91,2.1,0,0,0
1467.33,2.3,117.15,222.23,5.87,0,0,0
1447.65,2.18,108.05,247.97,5.0,0,0,0
1473.85,3.62,143.46,236.32,3.58,0,0,0
1453.84,1.4,112.26,275.99,4.39,0,0,0
1385.85,0.32,131.71,288.66,4.59,0,0,0
1499.81,2.05,89.56,279.25,4.65,0,0,0
1425.31,2.35,99.27,268.96,7.64,0,0,0
1372.17,1.85,133.34,271.79,5.22,0,0,0
1428.59,1.74,130.24,251.11,5.82,0,0,0
1525.04,3.05,117.2,317.37,5.94,0,0,0
1492.51,2.59,132.2,226.15,4.7,0,0,0
1872.2,14.3,87.53,283.33,4.49,0,0,1
1432.54,1.87,108.2,224.24,4.97,0,0,0
1433.92,2.81,136.62,305.72,6.48,0,0,0
1553.84,2.94,120.6,217.15,4.74,0,0,0
1469.1,2.27,128.29,351.23,5.15,0,0,0
1471.5,1.64,123.39,295.87,4.31,0,0,0
1501.51,2.42,111.61,260.49,4.52,0,0,0
1461.94,2.94,121.89,302.62,5.41,0,0,0
1437.05,1.97,120.54,286.82,4.88,0,0,0
1440.18,2.31,117.35,236.26,5.19,0,0,0
1446.42,2.4,122.96,328.37,3.85,0,0,0
1892.55,5.91,118.85,250.57,5.78,0,0,0
1486.38,3.53,135.86,224.15,4.53,0,0,0
1452.6,2.63,105.15,294.15,6.27,0,0,0
1486.63,2.34,117.55,217.75,5.19,0,0,0
1445.96,3.15,108.35,300.84,4.27,0,0,0
1453.93,2.62,103.79,192.48,4.6,0,0,0
1350.09,3.46,131.62,222.83,4.73,0,0,0
1495.82,1.8,98.44,201.26,5.72,0,0,0
1467.32,2.98,119.22,261.04,6.06,0,0,0
1499.9,2.48,129.07,178.76,3.61,0,0,0
1305.19,3.57,126.0,269.48,5.97,0,0,0
1554.42,3.27,132.81,276.33,6.37,0,0,0
1443.02,2.73,139.22,258.0,3.07,0,0,0
1398.0,2.43,110.07,198.02,3.24,0,0,0
1397.33,2.07,111.8,211.34,6.33,0,0,0
1418.81,2.45,106.39,262.53,3.26,0,0,0
1545.7,3.01,120.84,207.83,3.79,0,0,0
1440.47,1.91,126.05,234.66,5.45,0,0,0
1460.87,1.69,107.42,301.85,4.36,0,0,0
1493.5,3.23,119.53,280.68,7.34,0,0,0
1474.78,1.35,110.67,270.27,5.79,0,0,0
1457.52,3.24,128.61,263.19,4.3,0,0,0
1468.25,2.23,79.97,298.9,4.44,0,0,0
1570.17,1.53,124.3,221.1,3.62,0,0,0
